"","MRCA","MaxAge","MinAge","taxonA","taxonB","reference","mrca_node_number","mrca_node_name"
"497","9e17880b0221ebb08b4e5a7fdadf5938",5.16435300000001,5.16435300000001,"Schoeniclus_siemsseni","Schoeniclus_elegans","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",333,"n333"
"591","ef6a47e868ef459f6bf8399e6f4d3ec9",6.099995,6.099995,"Schoeniclus_siemsseni","Schoeniclus_elegans","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",333,"n333"
"923","83a4395cea731ec651351110bdd96cdc",6.353495,6.353495,"Schoeniclus_siemsseni","Schoeniclus_elegans","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",333,"n333"
"718","5162d803ce1cb4663d2d0f929bb84301",6.54316300000001,6.54316300000001,"Schoeniclus_siemsseni","Schoeniclus_elegans","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",333,"n333"
"498","64bb50ae31d21d688efb235934c9b5cd",5.6971505,5.6971505,"Schoeniclus_yessoensis","Emberiza_schoeniclus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",334,"n334"
"944","5fc8b5b3308a743dc70cfe73e85b1298",6.3773775,6.3773775,"Emberiza_pallasi","Schoeniclus_yessoensis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",334,"n334"
"730","24f9a40b799e70c60aa640b28d72949a",6.567758,6.567758,"Emberiza_pallasi","Schoeniclus_yessoensis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",334,"n334"
"592","27947005e937a18a986798792f2d241e",6.7971455,6.7971455,"Schoeniclus_yessoensis","Emberiza_schoeniclus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",334,"n334"
"506","d1a14e048d63ed86a4eb545d55595bbc",3.314184,3.314184,"Emberiza_schoeniclus","Emberiza_pallasi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",335,"n335"
"186","22dfd7a0b8838f066b22cf3b2add9f91",3.70174600000001,3.70174600000001,"Emberiza_schoeniclus","Emberiza_pallasi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",335,"n335"
"968","505e2980b96a1044d700dbab2d969823",3.740866,3.740866,"Emberiza_pallasi","Emberiza_schoeniclus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",335,"n335"
"374","b43f01b78366666d0c682c085f2981d2",3.74087,3.74087,"Emberiza_schoeniclus","Emberiza_pallasi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",335,"n335"
"756","d6dbadb485a6e51b0c5ff291c70d4808",3.85254,3.85254,"Emberiza_pallasi","Emberiza_schoeniclus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",335,"n335"
"602","edef5d69cc10b68a0c5db902dda96162",3.959238,3.959238,"Emberiza_schoeniclus","Emberiza_pallasi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",335,"n335"
"471","7ce438e6d02ca1ac5f4b4d381f5e918c",6.5713,6.5713,"Emberiza_capensis","Emberiza_cabanisi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",336,"n336"
"564","c06e9b964a65b8f511d8d2364738ea0d",7.8426605,7.8426605,"Emberiza_capensis","Emberiza_cabanisi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",336,"n336"
"119","eeda5d023a961ebf26f61b39e8660bff",7.86356350000001,7.86356350000001,"Emberiza_flaviventris","Emberiza_capensis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",336,"n336"
"902","427088259871a41e8b78ad68088b9b8e",7.97930700000001,7.97930700000001,"Emberiza_capensis","Emberiza_flaviventris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",336,"n336"
"332","5cd1eea50ccf9cbdd7df5a8f20cef78d",7.979308,7.979308,"Emberiza_flaviventris","Emberiza_capensis","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",336,"n336"
"695","5e7daebe4463cdd1d60b8b7d6b303581",8.21750983333334,8.21750983333334,"Emberiza_capensis","Emberiza_flaviventris","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",336,"n336"
"494","98ff814989e135a6ee3abc1c248e9656",4.928633,4.928633,"Emberiza_cabanisi","Emberiza_flaviventris","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",337,"n337"
"177","7791c054adcc933eba8290c4a8da8794",5.664348,5.664348,"Emberiza_flaviventris","Emberiza_cabanisi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",337,"n337"
"928","09d77c3ed523867ab0f559f7a81444e5",5.68626800000001,5.68626800000001,"Emberiza_flaviventris","Emberiza_cabanisi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",337,"n337"
"365","e53ebeffb6d5c4ffc915162af7b4eed2",5.68627,5.68627,"Emberiza_flaviventris","Emberiza_cabanisi","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",337,"n337"
"722","2c0d171dbaea61a2294451737e5ec0f0",5.85601800000001,5.85601800000001,"Emberiza_flaviventris","Emberiza_cabanisi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",337,"n337"
"590","0719686243c382ad0aacd64e45bae74e",5.92639700000001,5.92639700000001,"Emberiza_cabanisi","Emberiza_flaviventris","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",337,"n337"
"493","f46882b5bf601e68f56d8f44aba91276",4.51792200000001,4.51792200000001,"Fringillaria_impetuani","Emberiza_capensis","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",338,"n338"
"927","a40c23d8c0991bc1ae0f9b867c19bdc6",5.28671500000001,5.28671500000001,"Fringillaria_impetuani","Emberiza_capensis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",338,"n338"
"589","a4bc657552eecb1e59a55b2411c4377a",5.39421400000001,5.39421400000001,"Fringillaria_impetuani","Emberiza_capensis","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",338,"n338"
"721","e25fb2ab051462952802af7245cfecde",5.44453675,5.44453675,"Fringillaria_impetuani","Emberiza_capensis","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",338,"n338"
"514","9f191920b754cf741b91601bc54ab846",3.909441,3.909441,"Fringillaria_impetuani","Fringillaria_tahapisi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",339,"n339"
"983","9f5df6286ab0d68974a22a0f840a658b",4.46451700000001,4.46451700000001,"Fringillaria_impetuani","Fringillaria_tahapisi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",339,"n339"
"775","1d59ca1bd596e5d2cf5b02afb4cfc985",4.59779450000001,4.59779450000001,"Fringillaria_impetuani","Fringillaria_tahapisi","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",339,"n339"
"614","ed6c331ac577a02653c3b477001a8c3b",4.654654,4.654654,"Fringillaria_impetuani","Fringillaria_tahapisi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",339,"n339"
"469","ed4b7fa4b9639971d66dc0c5baeabe55",8.58662358333334,8.58662358333334,"Melophus_lathami","Emberiza_fucata","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",340,"n340"
"141","f3d1b30e5c65ff6d907c170deafa02be",9.78064945454546,9.78064945454546,"Emberiza_bruniceps","Emberiza_jankowskii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",340,"n340"
"909","0576eeb422013082aff06af81e478c9c",9.83927490909092,9.83927490909092,"Melophus_lathami","Emberiza_jankowskii","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",340,"n340"
"336","874ce4841b210f92924499406d911812",9.83928000000001,9.83928000000001,"Emberiza_jankowskii","Emberiza_bruniceps","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",340,"n340"
"700","2aa13ea7138e34dc70218a7497c103e9",10.1330017727273,10.1330017727273,"Melophus_lathami","Emberiza_jankowskii","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",340,"n340"
"559","8fb5af1acd00c8d41ff1e063eb2cede0",10.2276568333333,10.2276568333333,"Emberiza_fucata","Melophus_lathami","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",340,"n340"
"1119","2f18c32d103e1da051d9d95065dc2ff7",11.21244949,11.21244949,"Melophus_lathami","Emberiza_stewarti","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",340,"n340"
"19","1cd1dd90d60839d638d03f3016fc4c84",11.7473045,11.7473045,"Emberiza_cioides","Melophus_lathami","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",340,"n340"
"477","38a0055c9266073aa2537dcef21d463e",6.98209809090909,6.98209809090909,"Emberiza_fucata","Emberiza_jankowskii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",341,"n341"
"574","ef6cd8500af650e6b5a33f1a29df98b9",8.34276654545455,8.34276654545455,"Emberiza_jankowskii","Emberiza_fucata","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",341,"n341"
"1120","a7da07bcf436de13ee63b82044707186",9.93709408900001,9.93709408900001,"Emberiza_fucata","Emberiza_stewarti","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",341,"n341"
"489","c09c9cc287b09e97e2dc49462c9511a3",6.28489714285715,6.28489714285715,"Emberiza_cirlus","Emberiza_jankowskii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",342,"n342"
"912","80063bd991d2b2442c40d3b302154d6c",7.20068696428572,7.20068696428572,"Emberiza_jankowskii","Emberiza_buchanani","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",342,"n342"
"339","73e7875525a9a8b0edeae93f810de6d9",7.20069000000001,7.20069000000001,"Emberiza_buchanani","Emberiza_jankowskii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",342,"n342"
"145","e403bf060df7386bd54ec81144c4aaf9",7.31366992857144,7.31366992857144,"Emberiza_jankowskii","Emberiza_cirlus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",342,"n342"
"708","43c87ff03d37d49959e942267435c395",7.41564458928573,7.41564458928573,"Emberiza_jankowskii","Emberiza_buchanani","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",342,"n342"
"580","5147a617ae4b3396c83893aa706e89fc",7.50031996428572,7.50031996428572,"Emberiza_jankowskii","Emberiza_cirlus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",342,"n342"
"1121","9e869240a37bd5a050bb394e9169710e",7.83386468700001,7.83386468700001,"Emberiza_stewarti","Emberiza_godlewskii","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",342,"n342"
"24","e7873d8447ac5f1dfa62c468cdde651c",8.395487,8.395487,"Emberiza_hortulana","Emberiza_cioides","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",342,"n342"
"207","1e6f8b387202eb61d4924aea3848f6ef",4.59703600000001,4.59703600000001,"Emberiza_cirlus","Emberiza_stewarti","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",343,"n343"
"967","1f17c1dee92e102919d8617c80f74633",4.96587950000001,4.96587950000001,"Emberiza_cirlus","Emberiza_stewarti","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",343,"n343"
"389","781b8ba6ceb1fc0c8794027d08806f64",4.96588000000001,4.96588000000001,"Emberiza_stewarti","Emberiza_cirlus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",343,"n343"
"755","014d05a2f8757ce3d489ccda40b80cd5",5.11412300000001,5.11412300000001,"Emberiza_cirlus","Emberiza_stewarti","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",343,"n343"
"502","be38050e90e7ee277e186734b46c27d7",5.73080916666667,5.73080916666667,"Emberiza_stewarti","Emberiza_cirlus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",343,"n343"
"189","ca6727ba1eee755e008c2283cee88fcf",6.20840783333334,6.20840783333334,"Emberiza_buchanani","Emberiza_cirlus","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",343,"n343"
"377","b93eb8ee622fedab94eef34ec5fb1861",6.38273000000001,6.38273000000001,"Emberiza_cirlus","Emberiza_buchanani","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",343,"n343"
"950","e3ce0ca68d593093ed46cf4fbca1d9d9",6.38273045833334,6.38273045833334,"Emberiza_buchanani","Emberiza_cirlus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",343,"n343"
"734","83c0a54f8acd1eb3b26e30fb24d74892",6.57327050000001,6.57327050000001,"Emberiza_buchanani","Emberiza_cirlus","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",343,"n343"
"596","b73466d6ef221c28d8febd47927683cc",6.83985325,6.83985325,"Emberiza_stewarti","Emberiza_cirlus","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",343,"n343"
"505","e02163be253150b75006c75c6d3a08d1",5.08431933333334,5.08431933333334,"Emberiza_buchanani","Emberiza_stewarti","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",344,"n344"
"1122","bda2a8bea59bb83fe341cc0577b5b3cd",5.90855610200001,5.90855610200001,"Emberiza_stewarti","Emberiza_buchanani","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",344,"n344"
"601","cb4a9008574fba4b823639d7524c8405",6.1533425,6.1533425,"Emberiza_buchanani","Emberiza_stewarti","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",344,"n344"
"32","6b2504c5eb2ef19110e218f7d7519372",7.09067,7.09067,"Emberiza_leucocephalos","Emberiza_hortulana","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",344,"n344"
"510","a49f5576db7b7544e5b0b7782dd7c4eb",4.13205,4.13205,"Emberiza_hortulana","Emberiza_buchanani","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",345,"n345"
"208","10eda3db9f62315c47086d741b6c1875",4.66688250000001,4.66688250000001,"Emberiza_hortulana","Emberiza_buchanani","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",345,"n345"
"388","ccbd8396f8cfb909fbc7b3d4addab645",4.92540000000001,4.92540000000001,"Emberiza_hortulana","Emberiza_buchanani","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",345,"n345"
"966","052e0e1df2017b384fd5fe7d04b3fa85",4.9254025,4.9254025,"Emberiza_buchanani","Emberiza_caesia","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",345,"n345"
"609","f2914ab6cce905fda989a600f6fca903",4.929422,4.929422,"Emberiza_hortulana","Emberiza_buchanani","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",345,"n345"
"754","23703c6916fa7941b5e3a10865c1b09b",5.07243800000001,5.07243800000001,"Emberiza_buchanani","Emberiza_caesia","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",345,"n345"
"522","4b5b47e76989115d992dc9733887a542",0.565032000000002,0.565032000000002,"Emberiza_hortulana","Emberiza_caesia","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",346,"n346"
"618","172a0a76d354c528ea75f26e57f793df",0.674812000000003,0.674812000000003,"Emberiza_hortulana","Emberiza_caesia","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",346,"n346"
"225","89e84b8da3004f42c51592d3748c6a3a",1.70859400000001,1.70859400000001,"Emberiza_hortulana","Emberiza_caesia","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",346,"n346"
"988","2dbf44c6f632e01ec8f8fece3a9bdf8e",1.97395700000001,1.97395700000001,"Emberiza_caesia","Emberiza_hortulana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",346,"n346"
"400","6d930c171faad094dbac0463b2427342",1.97396000000001,1.97396000000001,"Emberiza_hortulana","Emberiza_caesia","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",346,"n346"
"788","957563e2f0593a41adaaca610c9c64c9",2.03288400000001,2.03288400000001,"Emberiza_caesia","Emberiza_hortulana","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",346,"n346"
"399","32f358df23b2a0218678ddf4eba627e5",3.17575600000001,3.17575600000001,"Emberiza_citrinella","Emberiza_stewarti","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",347,"n347"
"987","84e8a0566ab7581050ae2a97a442d39a",3.17575800000001,3.17575800000001,"Emberiza_leucocephalos","Emberiza_stewarti","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",347,"n347"
"509","2b438c4ec4a8c11f774b5dcb723b3d07",3.2685975,3.2685975,"Emberiza_stewarti","Emberiza_leucocephalos","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",347,"n347"
